Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Price,Location_Downtown,Location_Rural,Location_Suburban,Location_Urban,Condition_Excellent,Condition_Fair,Condition_Good,Condition_Poor,Garage_No,Garage_Yes
430,0.8370386838594931,0.0,1.0,1.0,0.7560975609756113,73466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
431,0.5168963983992886,0.5,0.0,1.0,0.5447154471544717,287626,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
432,0.6476211649622053,0.25,0.3333333333333333,0.0,0.5528455284552827,928977,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
433,0.8783903957314362,0.25,0.6666666666666667,1.0,0.0,559966,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
434,0.13205869275233437,0.5,1.0,0.5,0.7317073170731696,624694,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
435,0.16162738995108936,0.0,0.6666666666666667,0.5,0.7398373983739823,446904,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
436,0.30324588706091593,0.0,0.0,0.5,0.5040650406504064,643572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
437,0.9984437527790128,1.0,0.3333333333333333,0.5,0.22764227642276325,810006,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
438,0.1549577590040018,0.75,0.3333333333333333,0.5,0.6585365853658551,951011,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
439,0.08759448643841708,0.5,1.0,1.0,0.08943089430894346,587953,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
440,0.9270787016451757,0.5,0.3333333333333333,1.0,0.617886178861788,594929,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
441,0.9690973766118275,0.5,1.0,0.5,0.32520325203251943,475716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
442,0.5560248999555357,0.0,0.0,1.0,0.00813008130081272,610085,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
443,0.4041796353935082,0.75,0.3333333333333333,1.0,0.29268292682926855,790126,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
444,0.15918185860382392,1.0,1.0,0.5,0.3577235772357721,358094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
445,0.61827478879502,0.25,0.6666666666666667,1.0,0.6422764227642261,992550,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
446,0.7950200088928412,0.25,1.0,1.0,0.382113821138212,965986,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
447,0.03156958648288127,0.5,0.3333333333333333,1.0,0.18699186991869965,676627,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
448,0.6978657180969319,0.75,0.0,0.5,0.7967479674796749,687719,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
449,0.9982214317474433,0.0,0.3333333333333333,1.0,0.17073170731707243,282275,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
450,0.6529568697198754,0.75,0.3333333333333333,0.0,0.8048780487804876,452854,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
451,0.8081369497554468,0.75,1.0,0.0,0.08130081300812897,857605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
452,0.716096042685638,0.0,0.6666666666666667,0.5,0.9593495934959364,718582,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
453,0.2592263228101378,0.5,0.3333333333333333,0.0,0.463414634146341,231136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
454,0.5813694975544687,0.75,0.6666666666666667,0.5,0.3658536585365848,218082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
455,0.23588261449533124,0.25,1.0,0.0,0.22764227642276325,303301,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
456,0.47910182303245885,0.0,0.6666666666666667,0.0,0.27642276422764134,592383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
457,0.6627389951089373,1.0,1.0,0.0,0.9024390243902438,173554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
458,0.7321031569586482,0.5,0.0,0.5,0.9512195121951201,444655,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
459,0.25678079146287236,0.0,0.6666666666666667,0.5,0.11382113821138162,962046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
460,0.16251667407736772,1.0,0.6666666666666667,1.0,0.4796747967479664,809277,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
461,0.9624277456647398,1.0,0.0,0.5,0.764227642276424,528766,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
462,0.21164962205424634,0.75,0.6666666666666667,0.0,0.3333333333333339,972879,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
463,0.5642507781236105,0.75,0.0,0.0,0.8455284552845512,663311,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
464,0.7387727879057359,0.75,0.3333333333333333,0.5,0.34146341463414664,681469,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
465,0.7336594041796354,0.0,1.0,0.5,0.6422764227642261,272310,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
466,0.3425967096487328,0.0,0.0,0.5,0.5934959349593498,857032,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
467,0.2645620275678079,0.5,0.6666666666666667,1.0,0.39024390243902474,838898,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
468,0.6651845264562027,0.75,0.0,0.0,0.5121951219512191,830637,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
469,0.5958203646064917,1.0,0.6666666666666667,1.0,0.2520325203252032,549344,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
470,0.2703423743886172,0.25,0.3333333333333333,1.0,0.5121951219512191,750457,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
471,0.3421520675855936,0.5,0.0,0.0,0.926829268292682,946366,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
472,0.7192085371276122,0.0,0.3333333333333333,0.0,0.00813008130081272,627564,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
473,0.5302356602934637,0.5,1.0,0.5,0.18699186991869965,493333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
474,0.8265895953757225,0.5,0.6666666666666667,0.5,0.6991869918699187,490187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
475,0.3083592707870164,0.5,0.6666666666666667,1.0,0.5284552845528445,319072,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
476,0.41240551356158284,0.5,0.3333333333333333,0.5,0.30081300813008127,891741,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
477,0.30324588706091593,0.25,1.0,0.5,0.24390243902439046,255719,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
478,0.11071587372165406,0.75,0.0,0.0,0.926829268292682,746248,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
479,0.3732770120053357,1.0,0.0,0.0,0.8373983739837385,800385,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
480,0.11316140506891953,0.5,0.6666666666666667,0.5,0.2032520325203251,749192,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
481,0.9584259670964873,0.5,0.3333333333333333,0.0,0.22764227642276325,166196,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
482,0.2941307247665629,0.5,0.3333333333333333,0.5,0.536585365853659,59404,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
483,0.25655847043130275,0.75,0.0,0.0,0.9837398373983746,476855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
484,0.40595820364606483,0.0,1.0,0.0,0.6260162601626007,783478,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
485,0.6980880391285015,0.0,1.0,0.0,0.19512195121951237,503814,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
486,0.7747887950200089,0.25,0.0,0.0,0.382113821138212,687475,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
487,0.40217874610938187,0.0,0.0,0.5,0.5203252032520318,946881,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
488,0.6496220542463317,0.5,0.3333333333333333,1.0,0.4227642276422756,601972,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
489,0.49199644286349486,0.5,1.0,0.0,0.536585365853659,642879,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
490,0.9304135171187194,0.5,0.0,0.5,0.9512195121951201,431965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
491,0.15829257447754555,0.25,0.0,0.5,0.7235772357723569,783082,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
492,0.8005780346820809,0.5,0.6666666666666667,0.0,0.13821138211382156,314826,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
493,0.9188528234771008,0.0,0.0,1.0,0.06504065040650353,161186,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
494,0.782792352156514,0.75,0.0,0.0,0.30081300813008127,817469,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
495,0.9486438417074256,0.75,1.0,0.5,0.6991869918699187,596120,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
496,0.2761227212094264,1.0,0.3333333333333333,1.0,0.16260162601625971,591285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
497,0.8243663850600267,0.0,1.0,0.5,0.9756097560975618,346784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
498,0.2401067140951534,0.5,0.3333333333333333,0.0,0.5203252032520318,520098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
499,0.10093374833259228,0.75,0.6666666666666667,1.0,0.16260162601625971,90491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
500,0.19853268119164072,0.0,0.0,0.5,0.2113821138211378,113043,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
501,0.3074699866607381,0.75,0.6666666666666667,0.5,0.853658536585364,948607,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
502,0.4350822587816807,0.5,0.3333333333333333,0.5,0.9918699186991873,178568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
503,0.6827478879502,0.75,1.0,0.0,0.560975609756099,426394,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
504,0.44353045798132495,1.0,1.0,1.0,0.9593495934959364,647013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
505,0.9524232992441085,1.0,0.6666666666666667,0.0,0.34959349593495936,178131,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
506,0.111827478879502,0.75,0.3333333333333333,0.0,0.8048780487804876,95520,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
507,0.2696754112939084,0.0,0.6666666666666667,0.0,0.21951219512195053,375063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
508,0.34015117830146735,0.0,0.6666666666666667,1.0,0.3577235772357721,684157,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
509,0.7645620275678079,0.0,0.0,0.0,0.13008130081300706,638730,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
510,0.1827478879502001,0.75,0.6666666666666667,0.0,0.9918699186991873,835313,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
511,0.20609159626500664,0.0,0.0,0.0,0.3170731707317067,202842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
512,0.029346376167185412,0.5,0.0,0.0,0.9837398373983746,417390,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
513,0.46776345042240997,1.0,1.0,0.5,0.9349593495934947,752858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
514,0.8061360604713206,0.5,0.0,0.0,0.01626016260162544,421831,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
515,0.4115162294353045,0.0,0.0,0.5,0.6097560975609753,572485,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
516,0.9279679857714539,0.5,1.0,0.0,0.8292682926829258,697735,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
517,0.6518452645620275,0.0,0.6666666666666667,1.0,0.6097560975609753,635765,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
518,0.7298799466429524,0.75,0.3333333333333333,0.5,0.5284552845528445,574532,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
519,0.955313472654513,0.5,0.3333333333333333,0.5,0.9674796747967491,915885,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
520,0.624722098710538,0.75,0.3333333333333333,0.5,0.3658536585365848,500953,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
521,0.2776789684304135,0.75,0.6666666666666667,0.5,0.691056910569106,227561,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
522,0.780569141840818,0.25,0.0,1.0,0.6991869918699187,964394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
523,0.27901289461983103,0.0,0.3333333333333333,0.0,0.23577235772357774,907735,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
524,0.7503334815473544,1.0,0.6666666666666667,0.5,0.5528455284552827,340534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
525,0.7747887950200089,0.0,0.0,1.0,0.06504065040650353,584535,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
526,0.7965762561138283,1.0,1.0,0.5,0.6829268292682933,250123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
527,0.31013783903957315,0.0,0.3333333333333333,0.0,0.08130081300812897,765079,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
528,0.8083592707870164,0.75,0.0,0.5,0.5528455284552827,477894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
529,0.7401067140951534,0.5,0.3333333333333333,1.0,0.7967479674796749,531018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
530,0.6007114273010227,0.5,0.3333333333333333,0.0,0.7317073170731696,257358,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
531,0.10426856380613606,0.25,0.3333333333333333,1.0,0.9105691056910565,866015,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
532,0.3005780346820809,1.0,0.0,0.0,0.5284552845528445,566456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
533,0.6184971098265896,1.0,0.6666666666666667,0.0,0.7073170731707314,189148,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
534,0.6291685193419297,1.0,0.0,0.0,0.24390243902439046,985510,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
535,0.07914628723877279,0.75,0.3333333333333333,0.5,0.2601626016260159,196123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
536,0.6709648732770119,1.0,0.0,1.0,0.308943089430894,447530,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
537,0.14806580702534458,0.5,1.0,1.0,0.7560975609756113,602958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
538,0.9931080480213427,0.75,0.6666666666666667,1.0,0.3658536585365848,543973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
539,0.2543352601156069,0.0,0.0,0.0,0.29268292682926855,961352,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
540,0.9301911960871497,1.0,1.0,0.5,0.926829268292682,60236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
541,0.8265895953757225,1.0,0.6666666666666667,0.0,0.7398373983739823,85568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
542,0.6100489106269452,0.0,1.0,1.0,0.4796747967479664,681615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
543,0.11960871498443754,1.0,0.6666666666666667,0.5,0.24390243902439046,305745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
544,0.6176078257003113,0.0,0.0,0.5,0.08130081300812897,422332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
545,0.91929746554024,0.75,1.0,0.5,0.6991869918699187,535119,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
546,0.8390395731436193,0.5,0.3333333333333333,1.0,0.9756097560975618,328496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,0.5573588261449532,0.0,1.0,0.5,0.00813008130081272,700009,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
548,0.6176078257003113,0.25,0.6666666666666667,0.5,0.8373983739837385,309291,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
549,0.20520231213872833,0.0,0.0,0.0,0.8455284552845512,488866,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
550,0.656958648288128,1.0,0.6666666666666667,0.0,0.2113821138211378,453562,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
551,0.35126722987994663,0.75,1.0,0.5,0.7967479674796749,730516,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
552,0.7387727879057359,0.75,1.0,0.5,0.00813008130081272,105904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
553,0.9968875055580256,0.0,0.3333333333333333,0.0,0.8292682926829258,981539,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
554,0.05646954201867496,0.5,0.0,0.0,0.8130081300813004,958573,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
555,0.4084037349933304,0.25,0.0,0.0,0.16260162601625971,328252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
556,0.43196976433970646,0.75,1.0,1.0,0.463414634146341,572247,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
557,0.001778568252556692,1.0,0.0,1.0,0.032520325203252654,839285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
558,0.6380613606047132,1.0,0.3333333333333333,0.0,0.4146341463414629,396300,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
559,0.17696754112939087,0.5,0.6666666666666667,0.5,0.3577235772357721,316320,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
560,0.22543352601156066,0.75,0.0,0.0,0.6829268292682933,674747,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
561,0.4052912405513561,0.0,1.0,1.0,0.747967479674795,469136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
562,0.9933303690529124,1.0,0.6666666666666667,0.5,0.154471544715447,235922,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
563,0.6969764339706536,0.5,0.6666666666666667,1.0,0.4878048780487809,187901,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
564,0.4873277012005335,0.75,0.3333333333333333,0.5,0.30081300813008127,173225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
565,0.049355269008448194,0.75,1.0,1.0,0.154471544715447,543406,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
566,0.9241885282347709,0.75,0.0,0.5,0.9186991869918693,810135,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
567,0.8723877278790573,0.75,1.0,0.5,0.19512195121951237,271738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
568,0.8890618052467764,0.75,0.6666666666666667,0.5,0.00813008130081272,954890,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
569,0.3628279235215651,1.0,1.0,0.5,0.9756097560975618,685181,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
570,0.47821253890618054,0.5,0.0,1.0,0.2520325203252032,910359,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
571,0.11316140506891953,0.75,0.0,1.0,0.2032520325203251,528076,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
572,0.08514895509115161,0.25,0.3333333333333333,0.5,0.560975609756099,954610,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
573,0.08959537572254336,0.25,0.0,0.5,0.32520325203251943,292726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
574,0.4444197421076034,0.5,0.0,1.0,0.9756097560975618,352811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
575,0.6124944419742108,0.0,1.0,0.5,0.536585365853659,771202,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
576,0.37060915962650065,0.0,1.0,0.5,0.7804878048780495,479059,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
577,0.3243663850600267,0.0,0.6666666666666667,0.5,0.0,756168,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
578,0.8081369497554468,0.25,0.3333333333333333,0.0,0.4065040650406502,473759,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
579,0.605380168963984,0.0,1.0,0.5,0.032520325203252654,515996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
580,0.9286349488661626,1.0,0.0,0.0,0.09756097560975618,56611,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
581,0.45509115162294345,0.75,0.6666666666666667,0.5,0.14634146341463428,400386,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
582,0.9215206758559359,0.25,1.0,1.0,0.08943089430894346,921044,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
583,0.1589595375722543,0.5,0.3333333333333333,0.0,0.382113821138212,883334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
584,0.4050689195197865,0.5,0.3333333333333333,0.0,0.19512195121951237,821812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
585,0.4624277456647399,0.75,0.6666666666666667,0.5,0.45528455284552827,345187,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
586,0.7598932859048465,0.25,0.6666666666666667,0.5,0.926829268292682,186343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
587,0.3497109826589595,0.0,0.6666666666666667,0.0,0.27642276422764134,909299,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
588,0.05513561582925744,0.0,0.6666666666666667,1.0,0.6097560975609753,389233,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
589,0.1493997332147621,1.0,0.6666666666666667,1.0,0.7560975609756113,895177,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
590,0.4811027123165851,1.0,0.0,0.5,0.032520325203252654,540092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
591,0.170964873277012,0.0,0.0,1.0,0.7886178861788622,240191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
592,0.880613606047132,0.5,1.0,1.0,0.17073170731707243,716933,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
593,0.9697643397065362,0.5,0.3333333333333333,0.5,0.8292682926829258,726769,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
594,0.4408626056024899,1.0,0.0,1.0,0.617886178861788,922402,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
595,0.23921742996887504,0.75,0.0,0.5,0.45528455284552827,336608,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
596,0.05202312138728324,0.0,0.0,0.0,0.3739837398373975,299220,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
597,0.08603823921742998,1.0,1.0,0.5,0.4308943089430901,486056,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
598,0.6749666518452645,1.0,0.6666666666666667,0.0,0.01626016260162544,692811,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
599,0.4106269453090262,0.0,1.0,0.0,1.0,594950,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
600,0.6253890618052468,0.0,0.3333333333333333,1.0,0.4227642276422756,854660,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
601,0.7498888394842151,0.5,0.3333333333333333,1.0,0.6747967479674806,635009,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
602,0.7285460204535349,0.75,0.3333333333333333,1.0,0.24390243902439046,712746,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
603,0.2781236104935527,0.75,0.3333333333333333,0.5,0.5528455284552827,843294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
604,0.8848377056469542,0.0,0.0,1.0,0.7073170731707314,614396,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
605,0.4715429079590929,0.25,0.0,0.0,0.8373983739837385,141788,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
606,0.47776789684304133,1.0,1.0,1.0,0.9512195121951201,518239,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
607,0.2952423299244108,1.0,0.6666666666666667,1.0,0.2601626016260159,294437,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
608,0.3016896398399288,0.0,0.3333333333333333,0.5,0.5772357723577244,811299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
609,0.551578479324144,0.25,1.0,0.5,0.7073170731707314,916572,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
